"","state_name","date","IUR_13wk","color"
"5463","District of Columbia",2014-11-01,1.98923076923077,"green"
"5464","District of Columbia",2014-11-08,1.97846153846154,"green"
"5465","District of Columbia",2014-11-15,1.96538461538462,"green"
"5466","District of Columbia",2014-11-22,1.94846153846154,"green"
"5467","District of Columbia",2014-11-29,1.93076923076923,"green"
"5468","District of Columbia",2014-12-06,1.91076923076923,"green"
"5469","District of Columbia",2014-12-13,1.89076923076923,"green"
"5470","District of Columbia",2014-12-20,1.87076923076923,"green"
"5471","District of Columbia",2014-12-27,1.85307692307692,"green"
"5472","District of Columbia",2015-01-03,1.83692307692308,"green"
"5473","District of Columbia",2015-01-10,1.82307692307692,"green"
"5474","District of Columbia",2015-01-17,1.81153846153846,"green"
"5475","District of Columbia",2015-01-24,1.80153846153846,"green"
"5476","District of Columbia",2015-01-31,1.79307692307692,"green"
"5477","District of Columbia",2015-02-07,1.78692307692308,"green"
"5478","District of Columbia",2015-02-14,1.78153846153846,"green"
"5479","District of Columbia",2015-02-21,1.77923076923077,"green"
"5480","District of Columbia",2015-02-28,1.77692307692308,"green"
"5481","District of Columbia",2015-03-07,1.77538461538462,"green"
"5482","District of Columbia",2015-03-14,1.77307692307692,"green"
"5483","District of Columbia",2015-03-21,1.77076923076923,"green"
"5484","District of Columbia",2015-03-28,1.76615384615385,"green"
"5485","District of Columbia",2015-04-04,1.76,"green"
"5486","District of Columbia",2015-04-11,1.75153846153846,"green"
"5487","District of Columbia",2015-04-18,1.74076923076923,"green"
"5488","District of Columbia",2015-04-25,1.72846153846154,"green"
"5489","District of Columbia",2015-05-02,1.71384615384615,"green"
"5490","District of Columbia",2015-05-09,1.69769230769231,"green"
"5491","District of Columbia",2015-05-16,1.68076923076923,"green"
"5492","District of Columbia",2015-05-23,1.66153846153846,"green"
"5493","District of Columbia",2015-05-30,1.64230769230769,"green"
"5494","District of Columbia",2015-06-06,1.62307692307692,"green"
"5495","District of Columbia",2015-06-13,1.60307692307692,"green"
"5496","District of Columbia",2015-06-20,1.58384615384615,"green"
"5497","District of Columbia",2015-06-27,1.56615384615385,"green"
"5498","District of Columbia",2015-07-04,1.55076923076923,"green"
"5499","District of Columbia",2015-07-11,1.53769230769231,"green"
"5500","District of Columbia",2015-07-18,1.52846153846154,"green"
"5501","District of Columbia",2015-07-25,1.52230769230769,"green"
"5502","District of Columbia",2015-08-01,1.52,"green"
"5503","District of Columbia",2015-08-08,1.52153846153846,"green"
"5504","District of Columbia",2015-08-15,1.52615384615385,"green"
"5505","District of Columbia",2015-08-22,1.53384615384615,"green"
"5506","District of Columbia",2015-08-29,1.54384615384615,"green"
"5507","District of Columbia",2015-09-05,1.55538461538462,"green"
"5508","District of Columbia",2015-09-12,1.56846153846154,"green"
"5509","District of Columbia",2015-09-19,1.58230769230769,"green"
"5510","District of Columbia",2015-09-26,1.59538461538462,"green"
"5511","District of Columbia",2015-10-03,1.60692307692308,"green"
"5512","District of Columbia",2015-10-10,1.61692307692308,"green"
"5513","District of Columbia",2015-10-17,1.62461538461538,"green"
"5514","District of Columbia",2015-10-24,1.62923076923077,"green"
"5515","District of Columbia",2015-10-31,1.63153846153846,"green"
"5516","District of Columbia",2015-11-07,1.63076923076923,"green"
"5517","District of Columbia",2015-11-14,1.62692307692308,"green"
"5518","District of Columbia",2015-11-21,1.62076923076923,"green"
"5519","District of Columbia",2015-11-28,1.61230769230769,"green"
"5520","District of Columbia",2015-12-05,1.60307692307692,"green"
"5521","District of Columbia",2015-12-12,1.59384615384615,"green"
"5522","District of Columbia",2015-12-19,1.58384615384615,"green"
"5523","District of Columbia",2015-12-26,1.57461538461538,"green"
"5524","District of Columbia",2016-01-02,1.56692307692308,"green"
"5525","District of Columbia",2016-01-09,1.56076923076923,"green"
"5526","District of Columbia",2016-01-16,1.55538461538462,"green"
"5527","District of Columbia",2016-01-23,1.55153846153846,"green"
"5528","District of Columbia",2016-01-30,1.54923076923077,"green"
"5529","District of Columbia",2016-02-06,1.54769230769231,"green"
"5530","District of Columbia",2016-02-13,1.54846153846154,"green"
"5531","District of Columbia",2016-02-20,1.55,"green"
"5532","District of Columbia",2016-02-27,1.55153846153846,"green"
"5533","District of Columbia",2016-03-05,1.55307692307692,"green"
"5534","District of Columbia",2016-03-12,1.55384615384615,"green"
"5535","District of Columbia",2016-03-19,1.55461538461538,"green"
"5536","District of Columbia",2016-03-26,1.55461538461538,"green"
"5537","District of Columbia",2016-04-02,1.55230769230769,"green"
"5538","District of Columbia",2016-04-09,1.54769230769231,"green"
"5539","District of Columbia",2016-04-16,1.54230769230769,"green"
"5540","District of Columbia",2016-04-23,1.53538461538462,"green"
"5541","District of Columbia",2016-04-30,1.52615384615385,"green"
"5542","District of Columbia",2016-05-07,1.51615384615385,"green"
"5543","District of Columbia",2016-05-14,1.50384615384615,"green"
"5544","District of Columbia",2016-05-21,1.49,"green"
"5545","District of Columbia",2016-05-28,1.47615384615385,"green"
"5546","District of Columbia",2016-06-04,1.46153846153846,"green"
"5547","District of Columbia",2016-06-11,1.44769230769231,"green"
"5548","District of Columbia",2016-06-18,1.43307692307692,"green"
"5549","District of Columbia",2016-06-25,1.42,"green"
"5550","District of Columbia",2016-07-02,1.40923076923077,"green"
"5551","District of Columbia",2016-07-09,1.40153846153846,"green"
"5552","District of Columbia",2016-07-16,1.39538461538462,"green"
"5553","District of Columbia",2016-07-23,1.39230769230769,"green"
"5554","District of Columbia",2016-07-30,1.39307692307692,"green"
"5555","District of Columbia",2016-08-06,1.39615384615385,"green"
"5556","District of Columbia",2016-08-13,1.40230769230769,"green"
"5557","District of Columbia",2016-08-20,1.41153846153846,"green"
"5558","District of Columbia",2016-08-27,1.42307692307692,"green"
"5559","District of Columbia",2016-09-03,1.43538461538462,"green"
"5560","District of Columbia",2016-09-10,1.44846153846154,"green"
"5561","District of Columbia",2016-09-17,1.46230769230769,"green"
"5562","District of Columbia",2016-09-24,1.47538461538462,"green"
"5563","District of Columbia",2016-10-01,1.48692307692308,"green"
"5564","District of Columbia",2016-10-08,1.49615384615385,"green"
"5565","District of Columbia",2016-10-15,1.50384615384615,"green"
"5566","District of Columbia",2016-10-22,1.50923076923077,"green"
"5567","District of Columbia",2016-10-29,1.51153846153846,"green"
"5568","District of Columbia",2016-11-05,1.51153846153846,"green"
"5569","District of Columbia",2016-11-12,1.51,"green"
"5570","District of Columbia",2016-11-19,1.50615384615385,"green"
"5571","District of Columbia",2016-11-26,1.50076923076923,"green"
"5572","District of Columbia",2016-12-03,1.49538461538462,"green"
"5573","District of Columbia",2016-12-10,1.49,"green"
"5574","District of Columbia",2016-12-17,1.48538461538462,"green"
"5575","District of Columbia",2016-12-24,1.48230769230769,"green"
"5576","District of Columbia",2016-12-31,1.48230769230769,"green"
"5577","District of Columbia",2017-01-07,1.48307692307692,"green"
"5578","District of Columbia",2017-01-14,1.48538461538462,"green"
"5579","District of Columbia",2017-01-21,1.49,"green"
"5580","District of Columbia",2017-01-28,1.49615384615385,"green"
"5581","District of Columbia",2017-02-04,1.50384615384615,"green"
"5582","District of Columbia",2017-02-11,1.51153846153846,"green"
"5583","District of Columbia",2017-02-18,1.52076923076923,"green"
"5584","District of Columbia",2017-02-25,1.53,"green"
"5585","District of Columbia",2017-03-04,1.53923076923077,"green"
"5586","District of Columbia",2017-03-11,1.54769230769231,"green"
"5587","District of Columbia",2017-03-18,1.55538461538462,"green"
"5588","District of Columbia",2017-03-25,1.56076923076923,"green"
"5589","District of Columbia",2017-04-01,1.56307692307692,"green"
"5590","District of Columbia",2017-04-08,1.56461538461538,"green"
"5591","District of Columbia",2017-04-15,1.56461538461538,"green"
"5592","District of Columbia",2017-04-22,1.56153846153846,"green"
"5593","District of Columbia",2017-04-29,1.55692307692308,"green"
"5594","District of Columbia",2017-05-06,1.55,"green"
"5595","District of Columbia",2017-05-13,1.54230769230769,"green"
"5596","District of Columbia",2017-05-20,1.53384615384615,"green"
"5597","District of Columbia",2017-05-27,1.52384615384615,"green"
"5598","District of Columbia",2017-06-03,1.51384615384615,"green"
"5599","District of Columbia",2017-06-10,1.50307692307692,"green"
"5600","District of Columbia",2017-06-17,1.49230769230769,"green"
"5601","District of Columbia",2017-06-24,1.48307692307692,"green"
"5602","District of Columbia",2017-07-01,1.47615384615385,"green"
"5603","District of Columbia",2017-07-08,1.47076923076923,"green"
"5604","District of Columbia",2017-07-15,1.46769230769231,"green"
"5605","District of Columbia",2017-07-22,1.46769230769231,"green"
"5606","District of Columbia",2017-07-29,1.46923076923077,"green"
"5607","District of Columbia",2017-08-05,1.47384615384615,"green"
"5608","District of Columbia",2017-08-12,1.48076923076923,"green"
"5609","District of Columbia",2017-08-19,1.48846153846154,"green"
"5610","District of Columbia",2017-08-26,1.49923076923077,"green"
"5611","District of Columbia",2017-09-02,1.51,"green"
"5612","District of Columbia",2017-09-09,1.52153846153846,"green"
"5613","District of Columbia",2017-09-16,1.53307692307692,"green"
"5614","District of Columbia",2017-09-23,1.54307692307692,"green"
"5615","District of Columbia",2017-09-30,1.55153846153846,"green"
"5616","District of Columbia",2017-10-07,1.55846153846154,"green"
"5617","District of Columbia",2017-10-14,1.56230769230769,"green"
"5618","District of Columbia",2017-10-21,1.56384615384615,"green"
"5619","District of Columbia",2017-10-28,1.56384615384615,"green"
"5620","District of Columbia",2017-11-04,1.56153846153846,"green"
"5621","District of Columbia",2017-11-11,1.55692307692308,"green"
"5622","District of Columbia",2017-11-18,1.55076923076923,"green"
"5623","District of Columbia",2017-11-25,1.54307692307692,"green"
"5624","District of Columbia",2017-12-02,1.53538461538462,"green"
"5625","District of Columbia",2017-12-09,1.52769230769231,"green"
"5626","District of Columbia",2017-12-16,1.52076923076923,"green"
"5627","District of Columbia",2017-12-23,1.51538461538462,"green"
"5628","District of Columbia",2017-12-30,1.51153846153846,"green"
"5629","District of Columbia",2018-01-06,1.50923076923077,"green"
"5630","District of Columbia",2018-01-13,1.50923076923077,"green"
"5631","District of Columbia",2018-01-20,1.51153846153846,"green"
"5632","District of Columbia",2018-01-27,1.51538461538462,"green"
"5633","District of Columbia",2018-02-03,1.52076923076923,"green"
"5634","District of Columbia",2018-02-10,1.52692307692308,"green"
"5635","District of Columbia",2018-02-17,1.53461538461538,"green"
"5636","District of Columbia",2018-02-24,1.54230769230769,"green"
"5637","District of Columbia",2018-03-03,1.55,"green"
"5638","District of Columbia",2018-03-10,1.55692307692308,"green"
"5639","District of Columbia",2018-03-17,1.56307692307692,"green"
"5640","District of Columbia",2018-03-24,1.56769230769231,"green"
"5641","District of Columbia",2018-03-31,1.57,"green"
"5642","District of Columbia",2018-04-07,1.57,"green"
"5643","District of Columbia",2018-04-14,1.56769230769231,"green"
"5644","District of Columbia",2018-04-21,1.56230769230769,"green"
"5645","District of Columbia",2018-04-28,1.55461538461538,"green"
"5646","District of Columbia",2018-05-05,1.54384615384615,"green"
"5647","District of Columbia",2018-05-12,1.53153846153846,"green"
"5648","District of Columbia",2018-05-19,1.51692307692308,"green"
"5649","District of Columbia",2018-05-26,1.50153846153846,"green"
"5650","District of Columbia",2018-06-02,1.48461538461538,"green"
"5651","District of Columbia",2018-06-09,1.46769230769231,"green"
"5652","District of Columbia",2018-06-16,1.45,"green"
"5653","District of Columbia",2018-06-23,1.43307692307692,"green"
"5654","District of Columbia",2018-06-30,1.41769230769231,"green"
"5655","District of Columbia",2018-07-07,1.40307692307692,"green"
"5656","District of Columbia",2018-07-14,1.39076923076923,"green"
"5657","District of Columbia",2018-07-21,1.38076923076923,"green"
"5658","District of Columbia",2018-07-28,1.37307692307692,"green"
"5659","District of Columbia",2018-08-04,1.36846153846154,"green"
"5660","District of Columbia",2018-08-11,1.36615384615385,"green"
"5661","District of Columbia",2018-08-18,1.36615384615385,"green"
"5662","District of Columbia",2018-08-25,1.36769230769231,"green"
"5663","District of Columbia",2018-09-01,1.37076923076923,"green"
"5664","District of Columbia",2018-09-08,1.37461538461538,"green"
"5665","District of Columbia",2018-09-15,1.37923076923077,"green"
"5666","District of Columbia",2018-09-22,1.38307692307692,"green"
"5667","District of Columbia",2018-09-29,1.38615384615385,"green"
"5668","District of Columbia",2018-10-06,1.38846153846154,"green"
"5669","District of Columbia",2018-10-13,1.38846153846154,"green"
"5670","District of Columbia",2018-10-20,1.38692307692308,"green"
"5671","District of Columbia",2018-10-27,1.38384615384615,"green"
"5672","District of Columbia",2018-11-03,1.37846153846154,"green"
"5673","District of Columbia",2018-11-10,1.37153846153846,"green"
"5674","District of Columbia",2018-11-17,1.36307692307692,"green"
"5675","District of Columbia",2018-11-24,1.35384615384615,"green"
"5676","District of Columbia",2018-12-01,1.34461538461538,"green"
"5677","District of Columbia",2018-12-08,1.33538461538462,"green"
"5678","District of Columbia",2018-12-15,1.32615384615385,"green"
"5679","District of Columbia",2018-12-22,1.31846153846154,"green"
"5680","District of Columbia",2018-12-29,1.31230769230769,"green"
"5681","District of Columbia",2019-01-05,1.30923076923077,"green"
"5682","District of Columbia",2019-01-12,1.31,"green"
"5683","District of Columbia",2019-01-19,1.31461538461538,"green"
"5684","District of Columbia",2019-01-26,1.32230769230769,"green"
"5685","District of Columbia",2019-02-02,1.33307692307692,"green"
"5686","District of Columbia",2019-02-09,1.34538461538462,"green"
"5687","District of Columbia",2019-02-16,1.35923076923077,"green"
"5688","District of Columbia",2019-02-23,1.37307692307692,"green"
"5689","District of Columbia",2019-03-02,1.38692307692308,"green"
"5690","District of Columbia",2019-03-09,1.4,"green"
"5691","District of Columbia",2019-03-16,1.41307692307692,"green"
"5692","District of Columbia",2019-03-23,1.42461538461538,"green"
"5693","District of Columbia",2019-03-30,1.43384615384615,"green"
"5694","District of Columbia",2019-04-06,1.43923076923077,"green"
"5695","District of Columbia",2019-04-13,1.43923076923077,"green"
"5696","District of Columbia",2019-04-20,1.43230769230769,"green"
"5697","District of Columbia",2019-04-27,1.42,"green"
"5698","District of Columbia",2019-05-04,1.40307692307692,"green"
"5699","District of Columbia",2019-05-11,1.38384615384615,"green"
"5700","District of Columbia",2019-05-18,1.36230769230769,"green"
"5701","District of Columbia",2019-05-25,1.33923076923077,"green"
"5702","District of Columbia",2019-06-01,1.31538461538462,"green"
"5703","District of Columbia",2019-06-08,1.29076923076923,"green"
"5704","District of Columbia",2019-06-15,1.26538461538462,"green"
"5705","District of Columbia",2019-06-22,1.24076923076923,"green"
"5706","District of Columbia",2019-06-29,1.21769230769231,"green"
"5707","District of Columbia",2019-07-06,1.19692307692308,"green"
"5708","District of Columbia",2019-07-13,1.18,"green"
"5709","District of Columbia",2019-07-20,1.16769230769231,"green"
"5710","District of Columbia",2019-07-27,1.15923076923077,"green"
"5711","District of Columbia",2019-08-03,1.15461538461538,"green"
"5712","District of Columbia",2019-08-10,1.15230769230769,"green"
"5713","District of Columbia",2019-08-17,1.15307692307692,"green"
"5714","District of Columbia",2019-08-24,1.15615384615385,"green"
"5715","District of Columbia",2019-08-31,1.16,"green"
"5716","District of Columbia",2019-09-07,1.16615384615385,"green"
"5717","District of Columbia",2019-09-14,1.17307692307692,"green"
"5718","District of Columbia",2019-09-21,1.17923076923077,"green"
"5719","District of Columbia",2019-09-28,1.18461538461538,"green"
"5720","District of Columbia",2019-10-05,1.18923076923077,"green"
"5721","District of Columbia",2019-10-12,1.19230769230769,"green"
"5722","District of Columbia",2019-10-19,1.19307692307692,"green"
"5723","District of Columbia",2019-10-26,1.19230769230769,"green"
"5724","District of Columbia",2019-11-02,1.19,"green"
"5725","District of Columbia",2019-11-09,1.18615384615385,"green"
"5726","District of Columbia",2019-11-16,1.18,"green"
"5727","District of Columbia",2019-11-23,1.17230769230769,"green"
"5728","District of Columbia",2019-11-30,1.16461538461538,"green"
"5729","District of Columbia",2019-12-07,1.15615384615385,"green"
"5730","District of Columbia",2019-12-14,1.14846153846154,"green"
"5731","District of Columbia",2019-12-21,1.14230769230769,"green"
"5732","District of Columbia",2019-12-28,1.13769230769231,"green"
"5733","District of Columbia",2020-01-04,1.13461538461538,"green"
"5734","District of Columbia",2020-01-11,1.13307692307692,"green"
"5735","District of Columbia",2020-01-18,1.13384615384615,"green"
"5736","District of Columbia",2020-01-25,1.13615384615385,"green"
"5737","District of Columbia",2020-02-01,1.14076923076923,"green"
"5738","District of Columbia",2020-02-08,1.14615384615385,"green"
"5739","District of Columbia",2020-02-15,1.15307692307692,"green"
"5740","District of Columbia",2020-02-22,1.16153846153846,"green"
"5741","District of Columbia",2020-02-29,1.17,"green"
"5742","District of Columbia",2020-03-07,1.17769230769231,"green"
"5743","District of Columbia",2020-03-14,1.18538461538462,"green"
"5744","District of Columbia",2020-03-21,1.20307692307692,"green"
"5745","District of Columbia",2020-03-28,1.24461538461538,"green"
"5746","District of Columbia",2020-04-04,1.32153846153846,"green"
"5747","District of Columbia",2020-04-11,1.43846153846154,"green"
"5748","District of Columbia",2020-04-18,1.60076923076923,"green"
"5749","District of Columbia",2020-04-25,1.81538461538462,"green"
"5750","District of Columbia",2020-05-02,2.08769230769231,"green"
"5751","District of Columbia",2020-05-09,2.42307692307692,"green"
"5752","District of Columbia",2020-05-16,2.82230769230769,"green"
"5753","District of Columbia",2020-05-23,3.28538461538462,"green"
"5754","District of Columbia",2020-05-30,3.81538461538462,"green"
"5755","District of Columbia",2020-06-06,4.41307692307692,"green"
"5756","District of Columbia",2020-06-13,5.07769230769231,"green"
"5757","District of Columbia",2020-06-20,5.78769230769231,"green"
"5758","District of Columbia",2020-06-27,6.51538461538462,"green"
"5759","District of Columbia",2020-07-04,7.23538461538462,"green"
"5760","District of Columbia",2020-07-11,7.94076923076923,"green"
"5761","District of Columbia",2020-07-18,8.62076923076923,"green"
"5762","District of Columbia",2020-07-25,9.26153846153846,"green"
"5763","District of Columbia",2020-08-01,9.84923076923077,"green"
"5764","District of Columbia",2020-08-08,10.3746153846154,"green"
"5765","District of Columbia",2020-08-15,10.8330769230769,"green"
"5766","District of Columbia",2020-08-22,11.2230769230769,"green"
"5767","District of Columbia",2020-08-29,11.54,"green"
"5768","District of Columbia",2020-09-05,11.7823076923077,"green"
"5769","District of Columbia",2020-09-12,11.9492307692308,"green"
"5770","District of Columbia",2020-09-19,12.0469230769231,"green"
"5771","District of Columbia",2020-09-26,12.0823076923077,"green"
"5772","District of Columbia",2020-10-03,12.0615384615385,"green"
"5773","District of Columbia",2020-10-10,11.9869230769231,"green"
"5774","District of Columbia",2020-10-17,11.86,"green"
"5775","District of Columbia",2020-10-24,11.6838461538462,"green"
"5776","District of Columbia",2020-10-31,11.4646153846154,"green"
"5777","Delaware",2007-01-06,1.82,"yellow"
"5778","Delaware",2007-01-13,1.79,"yellow"
"5779","Delaware",2007-01-20,1.84,"yellow"
"5780","Delaware",2007-01-27,1.8825,"yellow"
"5781","Delaware",2007-02-03,1.924,"yellow"
"5782","Delaware",2007-02-10,1.965,"yellow"
"5783","Delaware",2007-02-17,2.00714285714286,"yellow"
"5784","Delaware",2007-02-24,2.04625,"yellow"
"5785","Delaware",2007-03-03,2.08222222222222,"yellow"
"5786","Delaware",2007-03-10,2.116,"yellow"
"5787","Delaware",2007-03-17,2.14636363636364,"yellow"
"5788","Delaware",2007-03-24,2.17333333333333,"yellow"
"5789","Delaware",2007-03-31,2.19461538461538,"yellow"
"5790","Delaware",2007-04-07,2.24153846153846,"yellow"
"5791","Delaware",2007-04-14,2.29076923076923,"yellow"
"5792","Delaware",2007-04-21,2.32384615384615,"yellow"
"5793","Delaware",2007-04-28,2.34769230769231,"yellow"
"5794","Delaware",2007-05-05,2.36076923076923,"yellow"
"5795","Delaware",2007-05-12,2.36153846153846,"yellow"
"5796","Delaware",2007-05-19,2.34846153846154,"yellow"
"5797","Delaware",2007-05-26,2.32461538461538,"yellow"
"5798","Delaware",2007-06-02,2.29153846153846,"yellow"
"5799","Delaware",2007-06-09,2.24923076923077,"yellow"
"5800","Delaware",2007-06-16,2.20153846153846,"yellow"
"5801","Delaware",2007-06-23,2.15,"yellow"
"5802","Delaware",2007-06-30,2.09692307692308,"yellow"
"5803","Delaware",2007-07-07,2.04538461538462,"yellow"
"5804","Delaware",2007-07-14,1.99692307692308,"yellow"
"5805","Delaware",2007-07-21,1.95153846153846,"yellow"
"5806","Delaware",2007-07-28,1.91153846153846,"yellow"
"5807","Delaware",2007-08-04,1.87769230769231,"yellow"
"5808","Delaware",2007-08-11,1.85153846153846,"yellow"
"5809","Delaware",2007-08-18,1.83384615384615,"yellow"
"5810","Delaware",2007-08-25,1.82384615384615,"yellow"
"5811","Delaware",2007-09-01,1.81923076923077,"yellow"
"5812","Delaware",2007-09-08,1.82,"yellow"
"5813","Delaware",2007-09-15,1.82384615384615,"yellow"
"5814","Delaware",2007-09-22,1.82846153846154,"yellow"
"5815","Delaware",2007-09-29,1.83384615384615,"yellow"
"5816","Delaware",2007-10-06,1.83615384615385,"yellow"
"5817","Delaware",2007-10-13,1.83615384615385,"yellow"
"5818","Delaware",2007-10-20,1.83307692307692,"yellow"
"5819","Delaware",2007-10-27,1.82615384615385,"yellow"
"5820","Delaware",2007-11-03,1.81692307692308,"yellow"
"5821","Delaware",2007-11-10,1.80615384615385,"yellow"
"5822","Delaware",2007-11-17,1.79307692307692,"yellow"
"5823","Delaware",2007-11-24,1.78,"yellow"
"5824","Delaware",2007-12-01,1.76846153846154,"yellow"
"5825","Delaware",2007-12-08,1.76,"yellow"
"5826","Delaware",2007-12-15,1.75307692307692,"yellow"
"5827","Delaware",2007-12-22,1.75,"yellow"
"5828","Delaware",2007-12-29,1.75538461538462,"yellow"
"5829","Delaware",2008-01-05,1.77,"yellow"
"5830","Delaware",2008-01-12,1.79230769230769,"yellow"
"5831","Delaware",2008-01-19,1.82230769230769,"yellow"
"5832","Delaware",2008-01-26,1.86076923076923,"yellow"
"5833","Delaware",2008-02-02,1.90461538461538,"yellow"
"5834","Delaware",2008-02-09,1.95230769230769,"yellow"
"5835","Delaware",2008-02-16,2.00538461538462,"yellow"
"5836","Delaware",2008-02-23,2.05923076923077,"yellow"
"5837","Delaware",2008-03-01,2.11615384615385,"yellow"
"5838","Delaware",2008-03-08,2.17230769230769,"yellow"
"5839","Delaware",2008-03-15,2.22846153846154,"yellow"
"5840","Delaware",2008-03-22,2.28384615384615,"yellow"
"5841","Delaware",2008-03-29,2.33230769230769,"yellow"
"5842","Delaware",2008-04-05,2.37230769230769,"yellow"
"5843","Delaware",2008-04-12,2.40230769230769,"yellow"
"5844","Delaware",2008-04-19,2.42307692307692,"yellow"
"5845","Delaware",2008-04-26,2.43461538461538,"yellow"
"5846","Delaware",2008-05-03,2.43846153846154,"yellow"
"5847","Delaware",2008-05-10,2.43538461538462,"yellow"
"5848","Delaware",2008-05-17,2.42615384615385,"yellow"
"5849","Delaware",2008-05-24,2.41230769230769,"yellow"
"5850","Delaware",2008-05-31,2.38923076923077,"yellow"
"5851","Delaware",2008-06-07,2.36076923076923,"yellow"
"5852","Delaware",2008-06-14,2.33,"yellow"
"5853","Delaware",2008-06-21,2.29692307692308,"yellow"
"5854","Delaware",2008-06-28,2.26384615384615,"yellow"
"5855","Delaware",2008-07-05,2.23461538461538,"yellow"
"5856","Delaware",2008-07-12,2.21076923076923,"yellow"
"5857","Delaware",2008-07-19,2.19230769230769,"yellow"
"5858","Delaware",2008-07-26,2.17846153846154,"yellow"
"5859","Delaware",2008-08-02,2.17153846153846,"yellow"
"5860","Delaware",2008-08-09,2.17153846153846,"yellow"
"5861","Delaware",2008-08-16,2.17461538461538,"yellow"
"5862","Delaware",2008-08-23,2.18153846153846,"yellow"
"5863","Delaware",2008-08-30,2.19461538461538,"yellow"
"5864","Delaware",2008-09-06,2.21153846153846,"yellow"
"5865","Delaware",2008-09-13,2.23076923076923,"yellow"
"5866","Delaware",2008-09-20,2.25230769230769,"yellow"
"5867","Delaware",2008-09-27,2.27307692307692,"yellow"
"5868","Delaware",2008-10-04,2.29307692307692,"yellow"
"5869","Delaware",2008-10-11,2.31153846153846,"yellow"
"5870","Delaware",2008-10-18,2.32846153846154,"yellow"
"5871","Delaware",2008-10-25,2.34307692307692,"yellow"
"5872","Delaware",2008-11-01,2.35384615384615,"yellow"
"5873","Delaware",2008-11-08,2.36153846153846,"yellow"
"5874","Delaware",2008-11-15,2.36923076923077,"yellow"
"5875","Delaware",2008-11-22,2.37769230769231,"yellow"
"5876","Delaware",2008-11-29,2.39076923076923,"yellow"
"5877","Delaware",2008-12-06,2.40769230769231,"yellow"
"5878","Delaware",2008-12-13,2.42769230769231,"yellow"
"5879","Delaware",2008-12-20,2.45,"yellow"
"5880","Delaware",2008-12-27,2.48230769230769,"yellow"
"5881","Delaware",2009-01-03,2.52230769230769,"yellow"
"5882","Delaware",2009-01-10,2.57153846153846,"yellow"
"5883","Delaware",2009-01-17,2.63,"yellow"
"5884","Delaware",2009-01-24,2.7,"yellow"
"5885","Delaware",2009-01-31,2.78,"yellow"
"5886","Delaware",2009-02-07,2.86923076923077,"yellow"
"5887","Delaware",2009-02-14,2.96615384615385,"yellow"
"5888","Delaware",2009-02-21,3.07,"yellow"
"5889","Delaware",2009-02-28,3.17384615384615,"yellow"
"5890","Delaware",2009-03-07,3.28230769230769,"yellow"
"5891","Delaware",2009-03-14,3.39307692307692,"yellow"
"5892","Delaware",2009-03-21,3.50692307692308,"yellow"
"5893","Delaware",2009-03-28,3.61615384615385,"yellow"
"5894","Delaware",2009-04-04,3.71692307692308,"yellow"
"5895","Delaware",2009-04-11,3.80923076923077,"yellow"
"5896","Delaware",2009-04-18,3.89307692307692,"yellow"
"5897","Delaware",2009-04-25,3.96461538461538,"yellow"
"5898","Delaware",2009-05-02,4.02384615384615,"yellow"
"5899","Delaware",2009-05-09,4.07,"yellow"
"5900","Delaware",2009-05-16,4.10307692307692,"yellow"
"5901","Delaware",2009-05-23,4.12307692307692,"yellow"
"5902","Delaware",2009-05-30,4.13307692307692,"yellow"
"5903","Delaware",2009-06-06,4.12923076923077,"yellow"
"5904","Delaware",2009-06-13,4.11538461538461,"yellow"
"5905","Delaware",2009-06-20,4.09230769230769,"yellow"
"5906","Delaware",2009-06-27,4.06307692307692,"yellow"
"5907","Delaware",2009-07-04,4.03307692307692,"yellow"
"5908","Delaware",2009-07-11,4.00153846153846,"yellow"
"5909","Delaware",2009-07-18,3.96538461538462,"yellow"
"5910","Delaware",2009-07-25,3.92923076923077,"yellow"
"5911","Delaware",2009-08-01,3.89461538461538,"yellow"
"5912","Delaware",2009-08-08,3.86076923076923,"yellow"
"5913","Delaware",2009-08-15,3.83,"yellow"
"5914","Delaware",2009-08-22,3.80230769230769,"yellow"
"5915","Delaware",2009-08-29,3.77615384615385,"yellow"
"5916","Delaware",2009-09-05,3.75230769230769,"yellow"
"5917","Delaware",2009-09-12,3.72769230769231,"yellow"
"5918","Delaware",2009-09-19,3.7,"yellow"
"5919","Delaware",2009-09-26,3.67,"yellow"
"5920","Delaware",2009-10-03,3.63615384615385,"yellow"
"5921","Delaware",2009-10-10,3.59769230769231,"yellow"
"5922","Delaware",2009-10-17,3.55923076923077,"yellow"
"5923","Delaware",2009-10-24,3.51846153846154,"yellow"
"5924","Delaware",2009-10-31,3.47538461538462,"yellow"
"5925","Delaware",2009-11-07,3.43461538461538,"yellow"
"5926","Delaware",2009-11-14,3.39230769230769,"yellow"
"5927","Delaware",2009-11-21,3.34846153846154,"yellow"
"5928","Delaware",2009-11-28,3.30846153846154,"yellow"
"5929","Delaware",2009-12-05,3.27230769230769,"yellow"
"5930","Delaware",2009-12-12,3.24153846153846,"yellow"
"5931","Delaware",2009-12-19,3.21769230769231,"yellow"
"5932","Delaware",2009-12-26,3.20307692307692,"yellow"
"5933","Delaware",2010-01-02,3.20307692307692,"yellow"
"5934","Delaware",2010-01-09,3.21461538461538,"yellow"
